user_id,timestamp,time_of_day_hour,day_of_week,location,current_activity,preceding_activity,productive_session_duration_minutes,time_since_productive_activity_minutes,stress_level,fatigue_level,notifications_last_30min,phone_unlocks_last_hour,last_app_category,ambient_noise_level,device_battery_level,recent_screen_time_today_minutes,is_weekend,weather_condition,fell_into_distraction,distraction_duration_minutes
user_17,2023-01-01 20:45:23,20,Sunday,home,studying,break,69.38909937611463,22.101190466368255,5,3,4,8,entertainment,moderate,98,293,1,cloudy,0,0.0
user_17,2023-01-02 16:36:32,16,Monday,school,exercise,entertainment,0.0,46.3654515894058,1,1,8,13,entertainment,loud,43,143,0,snowy,0,0.0
user_17,2023-01-02 17:49:54,17,Monday,school,exercise,social,0.0,204.38666754451907,1,1,3,9,messaging,moderate,87,73,0,sunny,0,0.0
user_17,2023-01-03 03:25:51,3,Tuesday,school,studying,studying,72.33490904031224,82.29835623381439,5,1,1,0,entertainment,quiet,68,119,0,sunny,0,0.0
user_17,2023-01-03 06:30:11,6,Tuesday,school,social,studying,0.0,38.046306198421185,5,1,4,16,games,moderate,91,455,0,sunny,1,7.784376322861703
user_17,2023-01-04 01:22:10,1,Wednesday,school,entertainment,studying,0.0,64.3367519895309,2,1,0,7,games,moderate,19,527,0,rainy,0,0.0
user_17,2023-01-04 15:35:15,15,Wednesday,gym,studying,studying,74.92497078863798,6.964044104615499,3,2,8,9,productivity,loud,50,527,0,sunny,1,19.563260697524193
user_17,2023-01-06 19:26:34,19,Friday,home,break,break,0.0,10.613689380517323,3,1,5,10,social_media,moderate,32,415,0,sunny,1,10.169670082728189
user_17,2023-01-08 01:32:06,1,Sunday,home,studying,social,46.43695077604882,7.580467109285684,4,2,8,9,news,quiet,92,325,1,sunny,0,0.0
user_17,2023-01-08 11:45:22,11,Sunday,school,studying,exercise,94.68866183574772,75.02605574237788,5,5,8,0,entertainment,moderate,26,172,1,rainy,1,3.9798999718884307
user_17,2023-01-08 15:40:59,15,Sunday,school,social,studying,0.0,83.25092155027053,4,3,7,7,news,quiet,31,568,1,cloudy,0,0.0
user_17,2023-01-09 08:14:52,8,Monday,cafe,studying,working,40.495181497994544,42.46534861806744,4,3,10,15,entertainment,moderate,58,435,0,cloudy,1,19.879232469802442
user_17,2023-01-09 12:06:09,12,Monday,home,social,break,0.0,64.84047773674737,2,5,10,0,messaging,moderate,0,203,0,cloudy,1,3.1981999987109626
user_17,2023-01-10 04:08:35,4,Tuesday,cafe,social,exercise,0.0,56.26726016947756,2,1,9,4,productivity,loud,54,337,0,rainy,0,0.0
user_17,2023-01-10 05:11:06,5,Tuesday,library,working,exercise,30.032620290683283,28.470353467299866,3,5,8,5,news,moderate,21,540,0,sunny,1,5.796769086361431
user_17,2023-01-10 05:27:58,5,Tuesday,library,entertainment,working,0.0,51.194253223629005,2,4,8,8,news,quiet,81,28,0,cloudy,0,0.0
user_17,2023-01-12 01:37:57,1,Thursday,library,working,break,82.86639647923138,257.24607209966734,2,5,6,9,productivity,loud,88,552,0,rainy,1,8.651773519719914
user_17,2023-01-12 23:33:31,23,Thursday,home,studying,break,45.710078173938044,19.143234029782366,3,5,7,0,games,quiet,80,259,0,sunny,1,1.7509084275345332
user_17,2023-01-13 12:35:21,12,Friday,library,studying,social,63.066895352042295,133.48454143359473,3,5,1,9,news,quiet,15,292,0,sunny,0,0.0
user_17,2023-01-15 10:02:29,10,Sunday,home,social,break,0.0,86.24166061726629,2,1,4,12,games,loud,0,487,1,snowy,1,41.6009166789725
user_17,2023-01-17 02:59:56,2,Tuesday,school,break,working,0.0,22.27232802353631,4,1,9,18,news,moderate,2,291,0,sunny,1,13.098307301171786
user_17,2023-01-17 09:56:20,9,Tuesday,home,working,social,96.17722755785888,190.6308474978778,3,4,2,8,entertainment,quiet,52,76,0,cloudy,0,0.0
user_17,2023-01-18 17:50:17,17,Wednesday,home,studying,working,71.21538698030335,18.39784296039202,5,5,2,17,news,quiet,18,256,0,cloudy,1,0.08045018631454137
user_17,2023-01-20 20:48:54,20,Friday,library,exercise,studying,0.0,197.094817964552,4,3,7,8,messaging,moderate,89,335,0,sunny,0,0.0
user_17,2023-01-21 09:15:31,9,Saturday,cafe,break,break,0.0,111.08675222022778,5,2,7,18,messaging,moderate,31,433,1,sunny,1,13.72302149047323
user_17,2023-01-22 06:01:22,6,Sunday,home,social,working,0.0,202.71818150234026,4,1,9,13,social_media,quiet,85,344,1,sunny,1,32.02016716706125
user_17,2023-01-22 17:17:04,17,Sunday,cafe,studying,break,83.4362028654769,39.84471429718537,3,1,6,0,news,quiet,28,559,1,cloudy,0,0.0
user_17,2023-01-22 17:28:49,17,Sunday,park,studying,social,89.96195266975569,87.63170454509816,2,4,8,11,news,loud,59,430,1,rainy,1,43.438325855308015
user_17,2023-01-24 14:20:42,14,Tuesday,school,working,exercise,73.1348108766135,27.290271658162915,4,1,6,0,news,moderate,15,23,0,sunny,0,0.0
user_17,2023-01-24 17:29:41,17,Tuesday,school,break,working,0.0,231.3661465810711,4,3,2,6,news,quiet,59,401,0,cloudy,0,0.0
user_17,2023-01-25 16:29:02,16,Wednesday,school,studying,break,63.13519044731753,8.755990337156444,2,1,1,6,entertainment,moderate,70,565,0,cloudy,0,0.0
user_17,2023-01-26 08:12:48,8,Thursday,school,exercise,exercise,0.0,62.346658869071746,4,2,3,5,news,moderate,62,174,0,sunny,0,0.0
user_17,2023-01-26 15:16:19,15,Thursday,school,break,break,0.0,32.39173486188381,5,3,10,1,social_media,moderate,55,255,0,sunny,1,26.771381308421564
user_17,2023-01-26 18:35:41,18,Thursday,school,studying,studying,60.91840984895533,17.43655736911402,2,5,7,8,games,moderate,94,591,0,sunny,1,0.21932203687861407
user_17,2023-01-26 21:34:59,21,Thursday,school,working,working,85.12877734758061,53.15035073380407,2,3,6,8,entertainment,quiet,39,2,0,sunny,0,0.0
user_17,2023-01-29 12:18:10,12,Sunday,school,exercise,studying,0.0,64.54038020991467,2,3,9,16,entertainment,quiet,87,91,1,sunny,0,0.0
user_17,2023-01-30 07:37:24,7,Monday,school,working,social,84.89160510792503,38.629120862467225,3,4,5,2,messaging,loud,27,358,0,sunny,1,18.365598000290316
user_17,2023-01-30 21:15:28,21,Monday,school,studying,exercise,65.44534768811995,170.7528915144042,4,1,2,15,productivity,quiet,24,502,0,cloudy,0,0.0
user_18,2023-01-01 13:29:51,13,Sunday,school,studying,studying,72.54582402570927,50.90826649704456,3,2,7,5,entertainment,loud,2,254,1,snowy,1,36.760187843255224
user_18,2023-01-01 23:21:46,23,Sunday,cafe,entertainment,studying,0.0,16.570690379442656,4,5,4,18,games,loud,25,292,1,sunny,1,60.0
user_18,2023-01-02 01:41:48,1,Monday,school,studying,exercise,82.23397071288214,63.480584540769776,1,2,5,4,messaging,loud,92,90,0,sunny,0,0.0
user_18,2023-01-02 10:13:02,10,Monday,school,working,working,70.11115706430016,127.6273292195227,5,4,10,1,news,moderate,49,193,0,sunny,1,4.785725788489832
user_18,2023-01-02 21:41:26,21,Monday,home,working,exercise,68.7247140960211,50.83744061155534,1,2,7,19,entertainment,moderate,47,275,0,sunny,0,0.0
user_18,2023-01-03 03:39:24,3,Tuesday,home,break,studying,0.0,61.0636114005557,4,2,5,9,social_media,moderate,20,233,0,rainy,1,10.333418949821676
user_18,2023-01-04 01:33:34,1,Wednesday,cafe,social,working,0.0,1.2875574200426638,5,3,1,18,entertainment,moderate,92,472,0,sunny,1,23.726190332135562
user_18,2023-01-08 20:24:43,20,Sunday,home,studying,exercise,73.68855520836618,262.56016675430556,3,4,0,4,productivity,moderate,46,34,1,sunny,0,0.0
user_18,2023-01-09 10:04:28,10,Monday,school,social,working,0.0,141.7751214817305,5,4,0,18,messaging,quiet,69,135,0,snowy,0,0.0
user_18,2023-01-09 11:34:38,11,Monday,home,working,break,58.66689047555022,22.324638539807538,5,1,1,6,entertainment,quiet,48,527,0,rainy,0,0.0
user_18,2023-01-09 12:11:02,12,Monday,school,break,working,0.0,48.273915726890294,1,2,1,14,productivity,moderate,9,41,0,sunny,0,0.0
user_18,2023-01-09 17:28:28,17,Monday,school,working,studying,89.38784126324275,64.4961505751528,2,4,5,12,social_media,moderate,79,220,0,rainy,1,55.994559594632754
user_18,2023-01-11 10:46:50,10,Wednesday,school,exercise,studying,0.0,34.13280133668898,2,2,8,7,news,moderate,67,454,0,sunny,0,0.0
user_18,2023-01-12 06:55:15,6,Thursday,gym,working,studying,9.797701553544648,43.69825890145514,3,2,0,13,productivity,moderate,21,18,0,sunny,0,0.0
user_18,2023-01-12 14:13:42,14,Thursday,library,working,social,42.42105993504293,127.68481981454906,1,5,10,3,games,moderate,50,353,0,sunny,1,22.601318214052228
user_18,2023-01-12 20:21:11,20,Thursday,school,entertainment,working,0.0,398.302098879384,3,2,9,9,games,quiet,60,306,0,sunny,1,0.5531851354600054
user_18,2023-01-13 02:34:54,2,Friday,school,social,studying,0.0,34.88284455868211,3,2,3,7,messaging,loud,47,375,0,sunny,0,0.0
user_18,2023-01-14 11:30:38,11,Saturday,library,working,exercise,65.93102642862611,394.9245856147002,2,1,0,8,games,moderate,80,174,1,cloudy,0,0.0
user_18,2023-01-15 07:34:15,7,Sunday,home,studying,social,70.10674295294697,79.9553071547116,4,1,5,0,games,moderate,7,562,1,sunny,1,2.16012768630316
user_18,2023-01-15 21:50:20,21,Sunday,home,exercise,studying,0.0,40.897873605159454,1,1,9,9,messaging,quiet,30,315,1,snowy,0,0.0
user_18,2023-01-16 14:13:59,14,Monday,home,break,studying,0.0,135.72533391409092,5,3,5,2,productivity,quiet,32,17,0,sunny,0,0.0
user_18,2023-01-17 11:37:21,11,Tuesday,home,working,social,70.55678699831174,43.73262868913332,2,4,6,15,social_media,quiet,36,412,0,sunny,1,12.240238640449997
user_18,2023-01-19 16:42:08,16,Thursday,home,break,break,0.0,316.9525137292486,5,2,6,12,productivity,loud,34,270,0,cloudy,1,6.45933155798378
user_18,2023-01-19 22:36:57,22,Thursday,school,working,studying,65.6024800483927,47.032006438210225,5,3,4,3,games,moderate,85,226,0,sunny,1,18.577080083386424
user_18,2023-01-20 02:34:42,2,Friday,school,studying,working,20.90638008802493,132.24441667180693,3,3,3,17,games,moderate,35,153,0,sunny,1,1.6368137768076974
user_18,2023-01-20 14:28:16,14,Friday,home,studying,working,35.5355953987614,113.45386321778076,4,2,10,6,news,quiet,28,92,0,sunny,0,0.0
user_18,2023-01-22 03:38:48,3,Sunday,school,social,break,0.0,49.05677842159599,1,3,6,5,social_media,quiet,10,572,1,sunny,1,0.27181594415227134
user_18,2023-01-23 00:27:33,0,Monday,home,break,entertainment,0.0,88.29500935289879,4,4,9,2,productivity,moderate,39,565,0,sunny,1,0.43120058963826036
user_18,2023-01-24 10:33:36,10,Tuesday,cafe,social,studying,0.0,26.94782876067917,3,3,2,2,games,quiet,86,378,0,sunny,0,0.0
user_18,2023-01-24 12:07:51,12,Tuesday,home,studying,break,88.49255464154487,9.831405713462338,2,4,10,19,productivity,loud,88,381,0,sunny,1,6.257623132385125
user_18,2023-01-24 21:30:18,21,Tuesday,school,social,studying,0.0,239.61569247305647,5,5,9,17,news,quiet,60,510,0,rainy,1,5.02361360542817
user_18,2023-01-24 21:35:21,21,Tuesday,home,working,break,57.33993672139873,413.3145195273343,4,2,4,13,productivity,loud,15,115,0,cloudy,1,28.702692815756762
user_18,2023-01-25 04:31:15,4,Wednesday,school,studying,working,33.582154349876774,90.04418983258269,1,1,3,15,messaging,loud,5,420,0,sunny,0,0.0
user_18,2023-01-26 11:18:37,11,Thursday,school,social,working,0.0,7.790389659486965,5,4,8,14,entertainment,loud,81,98,0,sunny,1,9.489785557372471
user_18,2023-01-29 11:05:50,11,Sunday,home,studying,break,78.2524064508088,35.79894142758572,4,4,8,11,messaging,moderate,50,237,1,sunny,1,13.971636716522356
user_18,2023-01-29 14:02:30,14,Sunday,home,entertainment,social,0.0,53.14514111924045,5,5,4,9,social_media,quiet,44,380,1,cloudy,1,11.595334608273546
user_19,2023-01-01 22:32:27,22,Sunday,school,working,studying,68.43433866006194,64.1171179881146,3,5,8,9,entertainment,quiet,60,43,1,cloudy,0,0.0
user_19,2023-01-02 10:42:06,10,Monday,school,break,exercise,0.0,272.150574234652,1,3,6,12,games,quiet,72,439,0,sunny,0,0.0
user_19,2023-01-02 17:09:42,17,Monday,home,break,working,0.0,138.85187665393326,1,3,4,20,social_media,quiet,26,174,0,cloudy,1,5.2418970184408495
user_19,2023-01-02 22:24:31,22,Monday,home,studying,studying,78.83393484611446,88.72123606286827,2,5,6,14,entertainment,quiet,28,469,0,rainy,1,10.1002933219582
user_19,2023-01-04 01:28:11,1,Wednesday,home,working,working,83.52912044728527,86.55494444600612,2,4,3,19,messaging,moderate,60,423,0,sunny,1,42.487777919316606
user_19,2023-01-04 07:47:29,7,Wednesday,cafe,studying,working,63.140627138529624,112.60072585764766,2,5,10,5,news,quiet,28,372,0,sunny,1,6.69810748690725
user_19,2023-01-04 20:01:41,20,Wednesday,gym,exercise,exercise,0.0,46.15900762429973,5,1,4,17,messaging,moderate,98,526,0,cloudy,0,0.0
user_19,2023-01-06 02:10:44,2,Friday,cafe,working,working,81.41697495136489,80.23365681448023,1,3,3,20,news,moderate,30,148,0,sunny,0,0.0
user_19,2023-01-06 06:38:04,6,Friday,school,exercise,studying,0.0,19.809667540306428,4,5,3,20,social_media,moderate,83,545,0,cloudy,1,31.57018376864594
user_19,2023-01-06 06:39:47,6,Friday,school,break,social,0.0,203.04398124802304,4,5,10,16,messaging,moderate,20,270,0,sunny,1,7.803531115064736
user_19,2023-01-06 15:43:53,15,Friday,school,studying,break,69.40218418391387,138.18197403178658,4,3,10,6,messaging,quiet,41,259,0,cloudy,1,34.52521403121671
user_19,2023-01-07 10:25:43,10,Saturday,school,studying,working,58.37148037949098,39.53883678834166,2,5,5,10,games,quiet,81,452,1,sunny,1,5.221280030267469
user_19,2023-01-08 01:56:21,1,Sunday,home,studying,working,81.41158935156555,172.66171427177824,5,3,2,2,entertainment,quiet,3,44,1,sunny,0,0.0
user_19,2023-01-09 04:26:01,4,Monday,library,break,break,0.0,0.16277328628328883,5,2,6,9,social_media,quiet,71,491,0,sunny,1,10.033225789699067
user_19,2023-01-09 22:06:42,22,Monday,school,studying,working,58.29911321923953,290.31543948863504,1,2,9,18,productivity,loud,61,461,0,sunny,1,45.0503443846332
user_19,2023-01-10 13:43:33,13,Tuesday,gym,studying,studying,64.68440252125384,121.41359676352101,4,2,8,6,news,quiet,71,274,0,rainy,0,0.0
user_19,2023-01-13 01:57:20,1,Friday,school,studying,exercise,60.793707634954984,198.64384362616332,3,3,9,14,games,moderate,10,110,0,sunny,1,6.6508877490903435
user_19,2023-01-15 16:17:56,16,Sunday,home,working,break,42.720403018478436,152.15897130388007,4,5,10,11,social_media,moderate,57,43,1,sunny,1,13.150940597409896
user_19,2023-01-16 01:57:07,1,Monday,home,working,break,57.4693484050588,68.24077948169118,3,3,4,19,productivity,quiet,7,521,0,rainy,1,0.1974417716809459
user_19,2023-01-17 04:19:15,4,Tuesday,home,break,studying,0.0,82.61487651032454,2,3,6,15,messaging,loud,30,585,0,sunny,1,13.518838143607148
user_19,2023-01-18 02:39:27,2,Wednesday,home,working,exercise,27.442043068358963,105.67780566373781,4,5,6,1,news,loud,96,299,0,sunny,1,0.3717733395939997
user_19,2023-01-18 21:12:20,21,Wednesday,library,studying,studying,81.20577281774634,106.8369872867193,4,4,2,16,games,moderate,91,232,0,snowy,1,26.436926151055193
user_19,2023-01-19 10:14:23,10,Thursday,home,studying,studying,38.32969785980379,121.8348660476394,4,4,1,15,news,loud,98,544,0,rainy,1,0.4819611936059626
user_19,2023-01-21 13:17:03,13,Saturday,home,exercise,social,0.0,342.9309628243134,4,4,2,16,news,moderate,23,187,1,cloudy,1,8.292407320051787
user_19,2023-01-22 22:17:36,22,Sunday,home,social,break,0.0,59.53061891620667,1,3,7,12,entertainment,quiet,84,534,1,snowy,0,0.0
user_19,2023-01-23 07:21:38,7,Monday,home,studying,social,73.21794342239153,13.156275059894492,3,1,2,1,entertainment,moderate,43,501,0,sunny,0,0.0
user_19,2023-01-23 18:18:34,18,Monday,library,social,working,0.0,28.27040400813603,5,4,8,19,messaging,quiet,25,234,0,sunny,1,24.452972295109827
user_19,2023-01-24 05:41:48,5,Tuesday,library,studying,working,48.91864405142181,91.95138437815534,5,2,4,8,social_media,loud,45,231,0,rainy,1,22.14912071804312
user_19,2023-01-26 04:43:48,4,Thursday,home,social,working,0.0,76.58370798071405,5,2,2,20,news,moderate,98,185,0,cloudy,0,0.0
user_19,2023-01-26 14:19:39,14,Thursday,cafe,studying,studying,59.77132166735245,83.25776575959748,2,1,9,18,entertainment,quiet,43,231,0,sunny,0,0.0
user_19,2023-01-26 16:05:39,16,Thursday,home,studying,break,51.407300429449826,224.2976895630125,4,1,0,11,entertainment,moderate,19,419,0,cloudy,0,0.0
user_19,2023-01-26 23:40:15,23,Thursday,home,working,studying,33.977814672173096,145.66158621463265,2,3,5,0,games,quiet,52,434,0,snowy,0,0.0
user_19,2023-01-27 12:13:14,12,Friday,school,social,break,0.0,105.31326270423597,5,1,8,19,news,quiet,12,417,0,cloudy,1,12.308736363729924
user_19,2023-01-27 19:53:40,19,Friday,home,studying,studying,48.43080542247337,303.2582788550386,5,1,8,11,news,loud,77,45,0,cloudy,0,0.0
user_19,2023-01-29 04:24:39,4,Sunday,gym,working,break,58.45011400214024,203.8592862933672,4,3,4,7,games,moderate,2,27,1,cloudy,1,15.707980759019243
user_19,2023-01-30 23:14:20,23,Monday,home,exercise,studying,0.0,14.322169777570968,3,2,0,12,productivity,quiet,88,96,0,rainy,0,0.0
user_20,2023-01-01 02:26:38,2,Sunday,library,studying,exercise,66.20945508361503,108.05319948417817,1,4,10,11,messaging,moderate,12,102,1,rainy,1,2.8189003438081754
user_20,2023-01-01 04:30:59,4,Sunday,school,break,break,0.0,169.16782290335456,4,4,8,2,news,moderate,45,21,1,sunny,0,0.0
user_20,2023-01-01 07:26:59,7,Sunday,cafe,studying,studying,37.45472414891706,103.23438393367208,5,2,6,5,news,loud,36,508,1,sunny,1,5.844253760335159
user_20,2023-01-01 20:38:00,20,Sunday,school,exercise,break,0.0,71.85756029602526,2,5,8,16,games,quiet,84,136,1,cloudy,1,19.993004414008755
user_20,2023-01-03 17:04:55,17,Tuesday,school,studying,studying,45.13155029782432,142.03980372209332,4,5,6,7,news,moderate,27,172,0,sunny,1,21.08965370358405
user_20,2023-01-04 10:21:48,10,Wednesday,school,break,break,0.0,342.9456187792785,2,5,0,2,entertainment,moderate,0,575,0,sunny,0,0.0
user_20,2023-01-04 23:42:23,23,Wednesday,home,working,studying,49.48235484549734,56.1947628491109,4,2,4,17,entertainment,loud,78,459,0,cloudy,1,19.35986925453404
user_20,2023-01-05 06:28:41,6,Thursday,school,break,working,0.0,15.11577348181821,1,1,8,18,social_media,moderate,96,384,0,sunny,1,4.384533528247473
user_20,2023-01-07 04:15:03,4,Saturday,home,studying,social,54.75579139931057,91.5051839625372,3,2,10,1,games,quiet,67,61,1,cloudy,0,0.0
user_20,2023-01-07 08:48:24,8,Saturday,gym,working,working,63.993319195457694,2.6374329420731577,2,5,1,15,productivity,quiet,80,395,1,cloudy,0,0.0
user_20,2023-01-08 03:19:27,3,Sunday,home,studying,working,57.383202499862456,87.43615146743792,4,4,9,1,games,moderate,7,137,1,sunny,1,5.516562487347039
user_20,2023-01-08 21:01:43,21,Sunday,home,social,entertainment,0.0,149.01322206039433,3,5,7,15,social_media,quiet,15,359,1,rainy,1,9.36360354573387
user_20,2023-01-12 17:28:15,17,Thursday,home,break,studying,0.0,86.7157769924022,3,3,7,6,social_media,loud,33,431,0,sunny,1,11.111713362767839
user_20,2023-01-13 08:19:06,8,Friday,home,exercise,social,0.0,168.75036206806985,2,5,4,12,games,moderate,4,443,0,sunny,1,3.840453057963743
user_20,2023-01-13 15:15:23,15,Friday,school,working,studying,102.13820036902537,15.316110420577507,4,4,8,3,games,moderate,33,119,0,rainy,1,11.093955164125086
user_20,2023-01-13 23:57:25,23,Friday,home,studying,studying,54.20013706110234,37.04571814138278,2,5,6,14,productivity,loud,66,320,0,cloudy,1,14.668062229129651
user_20,2023-01-14 15:12:50,15,Saturday,school,working,break,3.7057060101637376,67.05778269898411,5,1,5,12,entertainment,quiet,10,137,1,sunny,0,0.0
user_20,2023-01-14 18:21:37,18,Saturday,school,break,exercise,0.0,88.28037096627197,4,2,0,10,social_media,quiet,25,241,1,cloudy,1,23.647162613130504
user_20,2023-01-15 04:28:21,4,Sunday,home,exercise,break,0.0,158.87515862147686,3,1,4,1,productivity,loud,65,235,1,cloudy,0,0.0
user_20,2023-01-16 07:22:05,7,Monday,school,social,break,0.0,111.44915677134117,1,4,4,1,entertainment,quiet,72,453,0,rainy,0,0.0
user_20,2023-01-17 06:34:45,6,Tuesday,school,social,working,0.0,91.86139545850553,1,5,4,3,entertainment,moderate,6,23,0,sunny,0,0.0
user_20,2023-01-18 01:35:39,1,Wednesday,home,studying,studying,52.09106922419453,133.74847266008834,1,3,4,8,messaging,moderate,76,88,0,cloudy,0,0.0
user_20,2023-01-18 19:27:07,19,Wednesday,cafe,working,break,51.7464095810285,11.75156772346146,4,4,2,13,productivity,loud,96,585,0,rainy,1,43.67905231262449
user_20,2023-01-19 03:52:37,3,Thursday,school,break,working,0.0,144.80436842893252,3,3,5,4,messaging,moderate,9,488,0,sunny,1,23.858208191224115
user_20,2023-01-20 08:05:05,8,Friday,home,break,break,0.0,224.92904002467498,5,4,9,2,games,moderate,67,544,0,rainy,1,5.166630777363014
user_20,2023-01-20 12:16:13,12,Friday,cafe,working,break,56.51718565739512,15.692771205957262,4,3,9,10,messaging,loud,39,133,0,sunny,1,14.71828360308815
user_20,2023-01-20 15:33:10,15,Friday,home,studying,working,94.28366933248674,146.06151825591516,5,2,4,20,productivity,moderate,13,346,0,cloudy,1,0.6488507864706303
user_20,2023-01-20 16:53:28,16,Friday,school,studying,working,69.90997338280361,16.6709387789982,5,3,2,9,games,quiet,78,119,0,sunny,0,0.0
user_20,2023-01-21 07:44:24,7,Saturday,cafe,studying,studying,48.06793290183291,29.75676903563028,5,5,7,8,news,loud,3,559,1,sunny,1,11.686722909363777
user_20,2023-01-22 02:05:36,2,Sunday,home,studying,working,84.44396315111545,75.58852970062294,4,2,1,0,games,loud,20,463,1,rainy,1,44.552406052653375
user_20,2023-01-22 04:24:46,4,Sunday,park,exercise,social,0.0,81.99691671817742,3,3,7,4,entertainment,quiet,61,95,1,sunny,0,0.0
user_20,2023-01-22 17:12:23,17,Sunday,library,working,exercise,92.13147716149378,149.69738815704662,1,1,9,19,messaging,quiet,23,234,1,sunny,0,0.0
user_20,2023-01-23 21:12:45,21,Monday,cafe,working,break,65.914512525415,74.4683287517961,1,3,6,17,messaging,quiet,13,421,0,cloudy,0,0.0
user_20,2023-01-24 11:47:42,11,Tuesday,cafe,break,social,0.0,55.2646105132072,5,4,4,5,messaging,moderate,1,69,0,sunny,1,9.269749417114852
user_20,2023-01-24 14:30:36,14,Tuesday,school,break,social,0.0,167.51407778817645,1,1,4,15,messaging,quiet,50,367,0,snowy,0,0.0
user_20,2023-01-26 03:42:47,3,Thursday,school,studying,social,59.986371811136095,216.5712662513832,4,2,0,9,productivity,quiet,26,24,0,cloudy,0,0.0
user_20,2023-01-28 07:18:40,7,Saturday,school,studying,studying,72.57221798169194,70.26160632240375,2,5,7,14,messaging,loud,25,42,1,rainy,1,15.916772132190024
user_20,2023-01-28 13:29:55,13,Saturday,park,studying,studying,32.210929805144204,56.5807389746856,2,4,6,7,messaging,quiet,79,66,1,cloudy,0,0.0
user_20,2023-01-29 19:00:55,19,Sunday,school,working,studying,44.58425193919447,0.9769496505018673,3,1,3,15,games,loud,82,425,1,sunny,1,2.9832771095459676
user_21,2023-01-02 10:34:04,10,Monday,school,studying,studying,88.68816090069656,41.20755717770668,1,5,5,4,entertainment,quiet,83,303,0,cloudy,0,0.0
user_21,2023-01-02 13:30:24,13,Monday,home,studying,working,50.6689006234616,5.471258480467332,1,2,1,20,games,quiet,13,179,0,sunny,0,0.0
user_21,2023-01-03 02:54:33,2,Tuesday,library,exercise,studying,0.0,134.21038905421563,5,3,0,0,messaging,quiet,30,497,0,sunny,0,0.0
user_21,2023-01-04 06:30:48,6,Wednesday,school,studying,social,13.487366443173045,150.86914608136968,5,4,4,12,entertainment,moderate,22,15,0,sunny,1,9.383318427000178
user_21,2023-01-04 19:00:08,19,Wednesday,school,exercise,studying,0.0,60.57251324039403,1,1,1,12,games,moderate,46,151,0,cloudy,0,0.0
user_21,2023-01-05 07:58:39,7,Thursday,home,studying,social,60.45025948795455,5.3240397976486316,5,5,5,4,games,moderate,48,385,0,sunny,1,1.1549773662268215
user_21,2023-01-07 20:25:52,20,Saturday,school,break,studying,0.0,56.97171748347253,2,1,5,2,games,moderate,100,76,1,rainy,0,0.0
user_21,2023-01-08 00:17:09,0,Sunday,home,working,social,14.448747863018312,152.89435373781706,1,4,9,12,news,quiet,43,558,1,sunny,0,0.0
user_21,2023-01-08 01:34:01,1,Sunday,park,break,studying,0.0,22.705657912961883,1,1,1,19,entertainment,moderate,28,34,1,snowy,0,0.0
user_21,2023-01-08 13:17:12,13,Sunday,home,studying,break,34.99948934431902,50.94848888307627,4,4,1,4,games,moderate,86,374,1,sunny,1,0.5101472769238764
user_21,2023-01-09 06:54:47,6,Monday,school,entertainment,studying,0.0,323.55201483214717,5,5,0,9,messaging,quiet,83,93,0,sunny,0,0.0
user_21,2023-01-11 23:55:28,23,Wednesday,school,social,exercise,0.0,91.63549846685537,3,4,9,0,entertainment,quiet,25,473,0,cloudy,0,0.0
user_21,2023-01-13 05:58:55,5,Friday,cafe,working,working,67.43438477380086,6.323865978974604,2,2,0,9,social_media,quiet,98,185,0,sunny,0,0.0
user_21,2023-01-13 09:07:06,9,Friday,gym,working,working,49.74130796442994,62.619878682405556,5,2,1,7,messaging,quiet,5,367,0,rainy,0,0.0
user_21,2023-01-13 16:20:22,16,Friday,library,social,studying,0.0,33.23371086008641,5,4,8,3,games,moderate,38,289,0,sunny,1,10.106698386438154
user_21,2023-01-14 22:53:25,22,Saturday,home,social,studying,0.0,144.36202222902466,5,4,6,10,entertainment,quiet,26,192,1,cloudy,1,28.48356306848607
user_21,2023-01-15 05:08:00,5,Sunday,library,studying,studying,69.77226192832916,59.248185197790015,5,5,2,2,entertainment,moderate,18,336,1,sunny,1,0.7312877557726754
user_21,2023-01-15 05:31:42,5,Sunday,home,studying,break,59.11988910116348,2.6237140032407114,1,2,1,11,productivity,moderate,22,193,1,sunny,0,0.0
user_21,2023-01-16 02:28:45,2,Monday,school,social,break,0.0,21.193513909805663,2,5,7,14,news,quiet,52,294,0,sunny,1,15.394752976004211
user_21,2023-01-17 01:06:35,1,Tuesday,cafe,break,studying,0.0,15.075002939951037,2,5,10,0,messaging,quiet,59,469,0,cloudy,0,0.0
user_21,2023-01-17 14:10:14,14,Tuesday,library,working,break,53.18975910577646,66.4052352826047,2,4,10,6,news,moderate,19,561,0,sunny,1,5.911365620659348
user_21,2023-01-23 20:18:35,20,Monday,library,studying,exercise,40.055434251224476,57.966079995772006,2,1,2,13,entertainment,moderate,66,396,0,sunny,0,0.0
user_21,2023-01-27 03:46:10,3,Friday,home,social,studying,0.0,91.11144268993705,1,5,3,19,messaging,quiet,10,141,0,cloudy,0,0.0
user_21,2023-01-27 03:48:20,3,Friday,home,studying,working,38.81925755975805,29.493406144382053,1,2,1,4,productivity,moderate,5,306,0,sunny,0,0.0
user_21,2023-01-27 22:20:37,22,Friday,home,studying,social,45.56026824448921,21.33978762228703,4,1,9,5,games,quiet,15,59,0,cloudy,0,0.0
